GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,9.70924,9.7,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2007,2007,2007,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00429,0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1970.48054,1970.5,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,1968,1968,1968,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,40.18747,40.2 [35.7-45.0],35.68642,44.96581
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2010,2010,2010,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.74536,0.7,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,34.29661,34.3 [31.0-38.2],30.9927,38.15543
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3326.03192,3326,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1793.14711,1793.1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,1.88909,1.9,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2015,2015,2015,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,34.84039,34.8 [31.6-38.5],31.62906,38.52281
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,2.66534,2.7,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,2002,2002,2002,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,26.02009,26.0 [23.7-28.6],23.66146,28.58848
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.11005,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.12828,0.1,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,,,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,14364.22646,14364.2,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1773.45306,1773.5,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,319.48917,319.5,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,6693.06873,6693,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.14432,0.1,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1964,1964,1964,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,21845.0,21 845 [20 129-23 631],20129.0,23631.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2017,2017,2017,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,6.46494,6.5,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2001,2001,2001,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.09713,0.1,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,9.62429,9.6 [5.7-15.3],5.72534,15.3376
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1999,1999,1999,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,53669.0,53 669 [49 944-57 572],49944.0,57572.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,7418.85552,7418.9,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,14.88468,14.9 [11.8-18.4],11.75079,18.37419
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,26.83796,26.8 [24.2-29.6],24.24723,29.56956
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4382.0,4382 [2860-6379],2860.0,6379.0
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,9.82874,9.8 [7.9-12.2],7.89201,12.17844
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1990,1990,1990,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,73.95524,74.0 [64.8-83.9],64.84732,83.94247
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,862.25183,862.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,,,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,23449.0,23 449 [20 733-26 506],20733.0,26506.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.00015,0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2061.75194,2061.8,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2213.33531,2213,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,4.11921,4.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.12429,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.06129,0.1,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,52.85675,52.9 [48.4-57.5],48.44689,57.51352
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8038.0,8038 [6701-9594],6701.0,9594.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.02632,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,1.01538,1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2007,2007,2007,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,8.14708,8.1,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,1992,1992,1992,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,5.44146,5.4 [2.6-8.7],2.60505,8.73698
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1999,1999,1999,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,75.87997,75.9 [67.1-85.6],67.05446,85.58083
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.10934,0.1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2008,2008,2008,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.26296,0.3,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,12.00921,12.0 [10.1-14.2],10.09323,14.23304
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2003,2003,2003,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00016,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2004,2004,2004,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,4.19065,4.2,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,50.47683,50.5 [44.4-57.3],44.44839,57.2877
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.98038,1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0864,0.1,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1995,1995,1995,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,4250.0,4250 [2025-6985],2025.0,6985.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0062,0,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1962,1962,1962,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,36650.0,36 650 [33 678-39 800],33678.0,39800.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1990,1990,1990,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,20009.0,20 009 [18 335-21 803],18335.0,21803.0
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,21.51332,21.5 [17.4-26.4],17.42274,26.39717
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1983,1983,1983,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,64.09843,64.1 [59.9-68.5],59.85988,68.46751
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.14368,0.1,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1139.10627,1139.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00392,0,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,59036.0,59 036 [49 351-70 655],49351.0,70655.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2237.77541,2238,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,104238.0,104 238 [97 087-111 731],97087.0,111731.0
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1959,1959,1959,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,117.93833,117.9 [108.2-128.9],108.23333,128.92273
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1968,1968,1968,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,49551.0,49 551 [46 307-52 989],46307.0,52989.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.07981,0.1,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3.02392,3.0 [0.9-5.8],0.92393,5.78631
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.02284,0,,
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,1958,1958,1958,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,51.3269,51.3 [44.3-59.8],44.27544,59.78004
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,2.22168,2.2,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00471,0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1993,1993,1993,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2730.0,2730 [2161-3424],2161.0,3424.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2004,2004,2004,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,3.94364,3.9,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,62.11055,62,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2015,2015,2015,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,43.14066,43.1 [39.4-47.5],39.43402,47.5059
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1980,1980,1980,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,103.28053,103.3 [96.3-110.7],96.32582,110.72115
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,33565.0,33 565 [31 292-35 994],31292.0,35994.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,4688.30748,4688.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3052.02305,3052,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2287.0,2287 [1143-3555],1143.0,3555.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,6024.36883,6024,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,13692.32487,13 692,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2842.54715,2842.5,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.05984,0.1,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,1999,1999,1999,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,9627.0,9627 [8590-10 792],8590.0,10792.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8810.76849,8810.8,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3170.0,3170 [2580-3877],2580.0,3877.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,61059.0,61 059 [56 903-65 524],56903.0,65524.0
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,45.31726,45.3 [38.7-53.1],38.72155,53.1203
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.65628,0.7,,
